Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Sales,Profit
ORD-00651,2022-05-30,Standard Class,CUST-0103,Customer_103,Corporate,Arizona_City4,Arizona,West,Furniture,Furnishings,Wall Art,443.73,9,0.0,3993.57,481.82
ORD-00107,2022-05-30,Standard Class,CUST-0283,Customer_283,Corporate,Louisiana_City5,Louisiana,South,Technology,Phones,iPhone 14,1612.52,1,0.1,1451.27,359.64
ORD-00542,2022-06-01,Standard Class,CUST-0058,Customer_58,Consumer,Florida_City3,Florida,East,Technology,Phones,Nokia G50,1031.53,6,0.2,4951.34,1107.72
ORD-00793,2022-06-01,Standard Class,CUST-0031,Customer_31,Consumer,Tennessee_City1,Tennessee,South,Furniture,Furnishings,Wall Art,873.69,7,0.1,5504.25,317.94
ORD-00689,2022-06-02,Standard Class,CUST-0155,Customer_155,Home Office,California_City2,California,West,Technology,Accessories,USB Hub,699.91,9,0.0,6299.19,943.07
ORD-00929,2022-06-05,Standard Class,CUST-0200,Customer_200,Consumer,New York_City3,New York,East,Technology,Phones,iPhone 14,1052.03,1,0.1,946.83,224.34
ORD-00386,2022-06-06,Same Day,CUST-0047,Customer_47,Consumer,Washington_City4,Washington,West,Office Supplies,Envelopes,Bubble Wrap,197.2,8,0.0,1577.6,204.98
ORD-00931,2022-06-07,Standard Class,CUST-0218,Customer_218,Consumer,Ohio_City1,Ohio,Central,Technology,Phones,iPhone 14,1328.97,2,0.2,2126.35,438.57
ORD-00562,2022-06-09,Standard Class,CUST-0054,Customer_54,Corporate,Nevada_City4,Nevada,West,Technology,Copiers,Xerox WorkCentre,650.6,6,0.2,3122.88,632.81
ORD-00985,2022-06-11,Second Class,CUST-0049,Customer_49,Consumer,Michigan_City1,Michigan,Central,Furniture,Bookcases,Metal Shelf,1163.88,7,0.15,6925.09,435.09
ORD-00619,2022-06-14,Second Class,CUST-0165,Customer_165,Corporate,Florida_City3,Florida,East,Furniture,Tables,Standing Desk,223.45,9,0.0,2011.05,106.28
ORD-00470,2022-06-15,Standard Class,CUST-0233,Customer_233,Consumer,Illinois_City4,Illinois,Central,Furniture,Bookcases,Oak Bookcase,244.73,7,0.0,1713.11,129.13
ORD-00532,2022-06-17,Second Class,CUST-0242,Customer_242,Corporate,New York_City5,New York,East,Office Supplies,Binders,3-Ring Binder,187.11,6,0.0,1122.66,134.85
ORD-00373,2022-06-19,Second Class,CUST-0189,Customer_189,Consumer,Oregon_City1,Oregon,West,Furniture,Bookcases,Metal Shelf,640.59,6,0.3,2690.48,231.42
ORD-00261,2022-06-19,First Class,CUST-0027,Customer_27,Home Office,Arizona_City1,Arizona,West,Technology,Accessories,Webcam HD,1132.81,4,0.15,3851.55,773.99
ORD-00314,2022-06-21,First Class,CUST-0036,Customer_36,Consumer,California_City3,California,West,Office Supplies,Paper,Recycled Paper,79.53,9,0.0,715.77,98.62
ORD-00088,2022-06-23,Same Day,CUST-0135,Customer_135,Consumer,Georgia_City3,Georgia,South,Furniture,Furnishings,Wall Art,177.43,9,0.1,1437.18,158.68
ORD-00118,2022-06-24,Standard Class,CUST-0231,Customer_231,Consumer,Texas_City4,Texas,Central,Furniture,Bookcases,Metal Shelf,457.12,8,0.0,3656.96,299.17
ORD-00302,2022-06-25,First Class,CUST-0127,Customer_127,Home Office,Alabama_City5,Alabama,South,Office Supplies,Paper,Recycled Paper,163.32,8,0.2,1045.25,140.43
ORD-00716,2022-06-26,Second Class,CUST-0107,Customer_107,Consumer,Nevada_City4,Nevada,West,Technology,Computers,Lenovo ThinkPad,248.42,2,0.05,472.0,119.18
ORD-00999,2022-06-26,Second Class,CUST-0158,Customer_158,Consumer,Alabama_City3,Alabama,South,Technology,Phones,iPhone 14,318.4,6,0.05,1814.88,395.49
ORD-00293,2022-06-26,Standard Class,CUST-0281,Customer_281,Consumer,Nevada_City4,Nevada,West,Technology,Phones,Samsung Galaxy,733.71,7,0.3,3595.18,955.41
ORD-00036,2022-06-26,Standard Class,CUST-0167,Customer_167,Corporate,Arizona_City3,Arizona,West,Office Supplies,Storage,Shelf Rack,76.59,2,0.15,130.2,15.66
ORD-00735,2022-06-26,Standard Class,CUST-0014,Customer_14,Corporate,California_City5,California,West,Office Supplies,Labels,Sticky Notes,194.91,6,0.0,1169.46,216.74
ORD-00085,2022-06-27,Standard Class,CUST-0231,Customer_231,Consumer,Oregon_City4,Oregon,West,Furniture,Bookcases,Oak Bookcase,1006.01,9,0.1,8148.68,1260.08
ORD-00149,2022-06-27,Same Day,CUST-0198,Customer_198,Corporate,North Carolina_City2,North Carolina,South,Office Supplies,Storage,Storage Box,12.36,6,0.0,74.16,9.61
ORD-00886,2022-06-27,First Class,CUST-0042,Customer_42,Consumer,California_City1,California,West,Technology,Accessories,Webcam HD,1198.91,4,0.2,3836.51,967.81
ORD-00228,2022-06-28,Same Day,CUST-0054,Customer_54,Home Office,Pennsylvania_City2,Pennsylvania,East,Office Supplies,Binders,Clip Binder,64.44,9,0.05,550.96,93.88
ORD-00278,2022-06-28,Standard Class,CUST-0099,Customer_99,Home Office,California_City4,California,West,Technology,Accessories,Logitech Mouse,1239.06,1,0.15,1053.2,166.9
ORD-00375,2022-06-28,Standard Class,CUST-0069,Customer_69,Consumer,Texas_City2,Texas,Central,Technology,Accessories,Webcam HD,509.22,3,0.0,1527.66,294.63
ORD-00265,2022-06-28,Standard Class,CUST-0097,Customer_97,Consumer,California_City5,California,West,Technology,Computers,Lenovo ThinkPad,654.42,5,0.2,2617.68,552.81
ORD-00741,2022-06-29,Standard Class,CUST-0239,Customer_239,Home Office,Ohio_City3,Ohio,Central,Furniture,Chairs,Mesh Chair,578.89,8,0.0,4631.12,236.46
ORD-00347,2022-07-01,Second Class,CUST-0124,Customer_124,Consumer,Florida_City4,Florida,East,Technology,Accessories,Logitech Mouse,1608.21,4,0.3,4502.99,1168.88
ORD-00809,2022-07-01,Standard Class,CUST-0173,Customer_173,Corporate,Illinois_City5,Illinois,Central,Technology,Accessories,Webcam HD,1679.17,7,0.0,11754.19,2654.8
ORD-00060,2022-07-01,Second Class,CUST-0215,Customer_215,Consumer,Michigan_City3,Michigan,Central,Office Supplies,Art,Sketch Pad,175.33,9,0.4,946.78,170.48
ORD-00110,2022-07-01,Standard Class,CUST-0042,Customer_42,Consumer,Alabama_City3,Alabama,South,Technology,Phones,Samsung Galaxy,842.49,3,0.4,1516.48,388.49
ORD-00846,2022-07-02,First Class,CUST-0076,Customer_76,Consumer,Oregon_City3,Oregon,West,Furniture,Furnishings,Wall Art,629.69,5,0.5,1574.22,91.07
ORD-00076,2022-07-03,Standard Class,CUST-0009,Customer_9,Corporate,Washington_City3,Washington,West,Technology,Computers,HP Spectre,1623.63,2,0.4,1948.36,448.11
ORD-00602,2022-07-04,Standard Class,CUST-0239,Customer_239,Home Office,California_City5,California,West,Technology,Phones,Nokia G50,1202.42,9,0.0,10821.78,1818.88
ORD-00766,2022-07-06,Standard Class,CUST-0111,Customer_111,Consumer,Alabama_City2,Alabama,South,Technology,Accessories,Webcam HD,1645.21,5,0.05,7814.75,1483.22
ORD-00068,2022-07-07,Standard Class,CUST-0280,Customer_280,Consumer,Washington_City2,Washington,West,Technology,Accessories,USB Hub,1322.1,1,0.15,1123.78,196.0
ORD-00598,2022-07-08,First Class,CUST-0289,Customer_289,Home Office,Virginia_City1,Virginia,East,Office Supplies,Envelopes,Bubble Wrap,194.07,6,0.0,1164.42,248.84
ORD-00649,2022-07-09,Standard Class,CUST-0066,Customer_66,Consumer,Florida_City4,Florida,East,Technology,Copiers,Brother Printer,1032.92,8,0.0,8263.36,2036.83
ORD-00481,2022-07-11,Standard Class,CUST-0053,Customer_53,Consumer,Michigan_City3,Michigan,Central,Technology,Accessories,Logitech Mouse,961.14,6,0.05,5478.5,1417.89
ORD-00297,2022-07-12,Standard Class,CUST-0174,Customer_174,Consumer,Oregon_City1,Oregon,West,Furniture,Furnishings,Wall Art,487.1,6,0.0,2922.6,290.75
ORD-00753,2022-07-12,Second Class,CUST-0086,Customer_86,Consumer,New York_City3,New York,East,Furniture,Bookcases,Corner Bookcase,1004.23,5,0.0,5021.15,386.41
ORD-00983,2022-07-13,First Class,CUST-0154,Customer_154,Consumer,New York_City1,New York,East,Furniture,Tables,Round Table,1089.89,1,0.0,1089.89,61.06
ORD-00512,2022-07-13,Same Day,CUST-0005,Customer_5,Consumer,Ohio_City2,Ohio,Central,Furniture,Chairs,Mesh Chair,429.22,1,0.0,429.22,36.49
ORD-00830,2022-07-14,Second Class,CUST-0261,Customer_261,Consumer,Louisiana_City2,Louisiana,South,Office Supplies,Labels,Address Label,112.65,4,0.0,450.6,75.8
ORD-00674,2022-07-16,Standard Class,CUST-0205,Customer_205,Corporate,Georgia_City2,Georgia,South,Technology,Computers,Dell Laptop,1181.22,6,0.0,7087.32,1849.44
ORD-00955,2022-07-17,Standard Class,CUST-0055,Customer_55,Corporate,Oregon_City3,Oregon,West,Technology,Phones,iPhone 14,1374.9,6,0.2,6599.52,1470.56
ORD-00476,2022-07-17,Standard Class,CUST-0052,Customer_52,Consumer,Ohio_City2,Ohio,Central,Office Supplies,Labels,Color Dot Labels,110.98,2,0.1,199.76,20.75
ORD-00003,2022-07-18,Second Class,CUST-0107,Customer_107,Home Office,Tennessee_City4,Tennessee,South,Technology,Computers,HP Spectre,1200.21,4,0.0,4800.84,1258.74
ORD-00842,2022-07-20,Standard Class,CUST-0095,Customer_95,Consumer,Michigan_City2,Michigan,Central,Technology,Computers,HP Spectre,1765.17,2,0.0,3530.34,602.81
ORD-00622,2022-07-20,Second Class,CUST-0145,Customer_145,Home Office,Illinois_City4,Illinois,Central,Office Supplies,Labels,Color Dot Labels,183.1,7,0.0,1281.7,279.67
ORD-00661,2022-07-21,Second Class,CUST-0247,Customer_247,Home Office,Ohio_City4,Ohio,Central,Technology,Accessories,Keyboard Wireless,438.91,1,0.2,351.13,69.37
ORD-00309,2022-07-21,Second Class,CUST-0039,Customer_39,Home Office,Missouri_City2,Missouri,Central,Furniture,Chairs,Ergonomic Chair,408.21,7,0.0,2857.47,255.78
ORD-00472,2022-07-22,Same Day,CUST-0265,Customer_265,Home Office,Illinois_City1,Illinois,Central,Furniture,Tables,Folding Table,784.82,4,0.0,3139.28,128.59
ORD-00053,2022-07-24,Second Class,CUST-0191,Customer_191,Consumer,Missouri_City3,Missouri,Central,Technology,Computers,Dell Laptop,716.16,6,0.1,3867.26,561.06
ORD-00540,2022-07-24,Second Class,CUST-0117,Customer_117,Corporate,Michigan_City1,Michigan,Central,Furniture,Tables,Standing Desk,242.68,3,0.1,655.24,75.66
ORD-00772,2022-07-24,First Class,CUST-0236,Customer_236,Consumer,Washington_City3,Washington,West,Furniture,Bookcases,Oak Bookcase,528.98,4,0.0,2115.92,129.49
ORD-00026,2022-07-24,First Class,CUST-0188,Customer_188,Consumer,California_City2,California,West,Furniture,Furnishings,Wall Art,482.43,2,0.15,820.13,39.96
ORD-00021,2022-07-24,Standard Class,CUST-0253,Customer_253,Home Office,Illinois_City5,Illinois,Central,Office Supplies,Art,Whiteboard,90.31,6,0.0,541.86,106.98
ORD-00207,2022-07-25,First Class,CUST-0267,Customer_267,Consumer,Arizona_City2,Arizona,West,Office Supplies,Envelopes,Padded Mailer,155.9,1,0.2,124.72,16.72
ORD-00178,2022-07-25,Standard Class,CUST-0053,Customer_53,Corporate,Arizona_City5,Arizona,West,Furniture,Chairs,Guest Chair,1056.77,7,0.15,6287.78,508.8
ORD-00364,2022-07-25,Second Class,CUST-0239,Customer_239,Consumer,Virginia_City1,Virginia,East,Furniture,Tables,Round Table,856.12,3,0.0,2568.36,221.37
ORD-00366,2022-07-26,Second Class,CUST-0096,Customer_96,Home Office,California_City5,California,West,Technology,Phones,Nokia G50,1301.03,9,0.0,11709.27,3065.68
ORD-00606,2022-07-26,Standard Class,CUST-0063,Customer_63,Corporate,Missouri_City1,Missouri,Central,Furniture,Tables,Folding Table,754.71,2,0.2,1207.54,198.61
ORD-00621,2022-07-27,First Class,CUST-0083,Customer_83,Consumer,Oregon_City3,Oregon,West,Office Supplies,Storage,Drawer Organizer,156.67,3,0.0,470.01,86.62
ORD-00298,2022-08-01,Second Class,CUST-0280,Customer_280,Home Office,Arizona_City2,Arizona,West,Office Supplies,Envelopes,Kraft Envelope,126.92,2,0.3,177.69,22.52
ORD-00663,2022-08-03,Second Class,CUST-0051,Customer_51,Home Office,Georgia_City3,Georgia,South,Office Supplies,Binders,Presentation Folder,7.98,9,0.1,64.64,12.11
ORD-00731,2022-08-03,Standard Class,CUST-0028,Customer_28,Corporate,New York_City3,New York,East,Office Supplies,Binders,Clip Binder,83.16,2,0.0,166.32,33.89
ORD-00848,2022-08-03,Standard Class,CUST-0001,Customer_1,Home Office,Pennsylvania_City2,Pennsylvania,East,Technology,Accessories,USB Hub,427.34,8,0.3,2393.1,579.89
ORD-00426,2022-08-05,Standard Class,CUST-0012,Customer_12,Consumer,California_City4,California,West,Furniture,Tables,Standing Desk,596.87,5,0.05,2835.13,134.04
ORD-00682,2022-08-06,Standard Class,CUST-0183,Customer_183,Consumer,Oregon_City4,Oregon,West,Furniture,Chairs,Executive Chair,569.11,4,0.0,2276.44,257.36
ORD-00284,2022-08-07,Second Class,CUST-0099,Customer_99,Consumer,Florida_City1,Florida,East,Technology,Phones,Nokia G50,1586.84,7,0.05,10552.49,2293.09
ORD-00230,2022-08-08,Second Class,CUST-0161,Customer_161,Corporate,Florida_City1,Florida,East,Furniture,Tables,Round Table,777.84,1,0.4,466.7,58.49
ORD-00479,2022-08-09,Standard Class,CUST-0099,Customer_99,Corporate,Arizona_City5,Arizona,West,Technology,Copiers,HP LaserJet,580.61,1,0.1,522.55,131.61
ORD-00959,2022-08-10,First Class,CUST-0117,Customer_117,Consumer,Tennessee_City5,Tennessee,South,Furniture,Tables,Folding Table,859.31,1,0.1,773.38,45.25
ORD-00414,2022-08-11,First Class,CUST-0152,Customer_152,Corporate,Texas_City2,Texas,Central,Technology,Phones,Google Pixel,278.87,6,0.0,1673.22,363.77
ORD-00898,2022-08-12,Standard Class,CUST-0086,Customer_86,Home Office,Missouri_City3,Missouri,Central,Technology,Copiers,HP LaserJet,1146.83,9,0.0,10321.47,1623.23
ORD-00934,2022-08-13,Standard Class,CUST-0210,Customer_210,Consumer,Virginia_City1,Virginia,East,Technology,Copiers,Brother Printer,1592.44,7,0.4,6688.25,1530.65
ORD-00811,2022-08-13,Second Class,CUST-0133,Customer_133,Consumer,New Jersey_City5,New Jersey,East,Office Supplies,Envelopes,Bubble Wrap,35.08,7,0.3,171.89,31.42
ORD-00787,2022-08-14,Second Class,CUST-0004,Customer_4,Corporate,New York_City4,New York,East,Furniture,Chairs,Guest Chair,544.62,2,0.3,762.47,123.13
ORD-00730,2022-08-14,Standard Class,CUST-0014,Customer_14,Consumer,Illinois_City4,Illinois,Central,Technology,Copiers,HP LaserJet,1052.39,2,0.1,1894.3,316.24
ORD-00747,2022-08-15,First Class,CUST-0119,Customer_119,Consumer,Washington_City3,Washington,West,Office Supplies,Envelopes,Padded Mailer,186.52,9,0.1,1510.81,238.15
ORD-00048,2022-08-16,First Class,CUST-0050,Customer_50,Home Office,Alabama_City2,Alabama,South,Furniture,Tables,Folding Table,526.24,2,0.05,999.86,117.9
ORD-00727,2022-08-20,Standard Class,CUST-0127,Customer_127,Corporate,Michigan_City5,Michigan,Central,Furniture,Chairs,Guest Chair,458.46,2,0.05,871.07,139.42
ORD-00828,2022-08-21,Standard Class,CUST-0178,Customer_178,Home Office,California_City2,California,West,Technology,Copiers,Brother Printer,487.68,7,0.0,3413.76,891.86
ORD-00677,2022-08-22,Second Class,CUST-0043,Customer_43,Corporate,Nevada_City2,Nevada,West,Technology,Copiers,Xerox WorkCentre,408.12,9,0.05,3489.43,634.07
ORD-00911,2022-08-24,First Class,CUST-0261,Customer_261,Consumer,Nevada_City4,Nevada,West,Technology,Computers,HP Spectre,446.64,7,0.05,2970.16,481.86
ORD-00042,2022-08-24,Standard Class,CUST-0053,Customer_53,Consumer,Michigan_City1,Michigan,Central,Technology,Phones,iPhone 14,1570.93,5,0.3,5498.26,899.86
ORD-00113,2022-08-25,Second Class,CUST-0231,Customer_231,Corporate,Louisiana_City5,Louisiana,South,Furniture,Tables,Round Table,1198.28,9,0.4,6470.71,914.48
ORD-00636,2022-08-26,First Class,CUST-0250,Customer_250,Corporate,Virginia_City5,Virginia,East,Office Supplies,Art,Color Pencils,136.96,2,0.1,246.53,50.56
ORD-00952,2022-08-28,Standard Class,CUST-0110,Customer_110,Corporate,Pennsylvania_City4,Pennsylvania,East,Technology,Phones,Samsung Galaxy,825.85,4,0.1,2973.06,589.1
ORD-00987,2022-08-28,Second Class,CUST-0177,Customer_177,Corporate,Arizona_City2,Arizona,West,Office Supplies,Art,Marker Set,140.65,2,0.0,281.3,46.18
ORD-00974,2022-08-28,Standard Class,CUST-0152,Customer_152,Consumer,Arizona_City3,Arizona,West,Furniture,Chairs,Mesh Chair,822.27,2,0.0,1644.54,192.71
ORD-00951,2022-08-29,Standard Class,CUST-0101,Customer_101,Home Office,Louisiana_City1,Louisiana,South,Office Supplies,Envelopes,Padded Mailer,132.6,9,0.0,1193.4,237.3
ORD-00404,2022-08-29,Standard Class,CUST-0250,Customer_250,Corporate,Louisiana_City5,Louisiana,South,Office Supplies,Labels,Color Dot Labels,93.06,4,0.0,372.24,76.69
ORD-00666,2022-08-30,Standard Class,CUST-0285,Customer_285,Consumer,Virginia_City2,Virginia,East,Furniture,Bookcases,5-Shelf Unit,327.24,2,0.0,654.48,60.18
ORD-00235,2022-08-31,Standard Class,CUST-0254,Customer_254,Consumer,Oregon_City5,Oregon,West,Furniture,Bookcases,Oak Bookcase,999.99,6,0.2,4799.95,434.4
ORD-00709,2022-09-01,Standard Class,CUST-0282,Customer_282,Corporate,Michigan_City1,Michigan,Central,Furniture,Bookcases,Metal Shelf,1104.15,3,0.0,3312.45,354.47
ORD-00506,2022-09-04,First Class,CUST-0141,Customer_141,Consumer,Texas_City3,Texas,Central,Furniture,Chairs,Guest Chair,966.04,2,0.15,1642.27,273.46
ORD-00849,2022-09-04,Second Class,CUST-0296,Customer_296,Home Office,Oregon_City3,Oregon,West,Furniture,Tables,Standing Desk,904.42,7,0.15,5381.3,241.75
ORD-00123,2022-09-04,Standard Class,CUST-0036,Customer_36,Home Office,California_City2,California,West,Office Supplies,Binders,Portfolio,123.64,1,0.05,117.46,14.24
ORD-00939,2022-09-05,Standard Class,CUST-0293,Customer_293,Consumer,Florida_City2,Florida,East,Office Supplies,Paper,Recycled Paper,192.54,9,0.0,1732.86,187.48
ORD-00906,2022-09-06,First Class,CUST-0216,Customer_216,Consumer,Tennessee_City2,Tennessee,South,Technology,Computers,Lenovo ThinkPad,1579.22,9,0.15,12081.03,3041.12
ORD-00290,2022-09-06,Standard Class,CUST-0256,Customer_256,Corporate,Georgia_City2,Georgia,South,Office Supplies,Paper,Glossy Paper,9.19,7,0.2,51.46,11.36
ORD-00268,2022-09-07,Same Day,CUST-0004,Customer_4,Consumer,Louisiana_City4,Louisiana,South,Technology,Computers,MacBook Pro,284.94,2,0.2,455.9,122.36
ORD-00398,2022-09-08,First Class,CUST-0010,Customer_10,Corporate,North Carolina_City3,North Carolina,South,Furniture,Tables,Conference Table,916.71,9,0.4,4950.23,742.77
ORD-00410,2022-09-09,Standard Class,CUST-0280,Customer_280,Consumer,Alabama_City5,Alabama,South,Office Supplies,Art,Whiteboard,148.36,7,0.0,1038.52,165.97
ORD-00577,2022-09-10,Second Class,CUST-0220,Customer_220,Corporate,New York_City3,New York,East,Furniture,Chairs,Executive Chair,1107.78,9,0.1,8973.02,643.19
ORD-00943,2022-09-11,First Class,CUST-0287,Customer_287,Corporate,California_City4,California,West,Office Supplies,Storage,Drawer Organizer,129.3,3,0.3,271.53,61.71
ORD-00670,2022-09-12,Standard Class,CUST-0069,Customer_69,Corporate,Pennsylvania_City4,Pennsylvania,East,Furniture,Bookcases,5-Shelf Unit,874.79,3,0.0,2624.37,257.16
ORD-00287,2022-09-12,Standard Class,CUST-0191,Customer_191,Corporate,Arizona_City4,Arizona,West,Technology,Accessories,Logitech Mouse,1001.04,5,0.15,4254.42,891.9
ORD-00413,2022-09-15,Standard Class,CUST-0160,Customer_160,Home Office,Missouri_City3,Missouri,Central,Office Supplies,Art,Color Pencils,127.98,9,0.0,1151.82,127.1
ORD-00751,2022-09-15,Standard Class,CUST-0273,Customer_273,Home Office,Illinois_City5,Illinois,Central,Furniture,Bookcases,5-Shelf Unit,609.2,9,0.0,5482.8,581.77
ORD-00699,2022-09-15,First Class,CUST-0022,Customer_22,Corporate,Illinois_City4,Illinois,Central,Technology,Computers,Dell Laptop,1671.5,7,0.0,11700.5,2735.49
ORD-00711,2022-09-18,Standard Class,CUST-0047,Customer_47,Corporate,Oregon_City3,Oregon,West,Technology,Copiers,Canon Copier,1319.38,4,0.5,2638.76,449.01
ORD-00357,2022-09-18,Standard Class,CUST-0117,Customer_117,Home Office,Georgia_City2,Georgia,South,Furniture,Chairs,Guest Chair,303.22,4,0.0,1212.88,107.28
ORD-00640,2022-09-20,Second Class,CUST-0268,Customer_268,Consumer,Georgia_City1,Georgia,South,Furniture,Chairs,Executive Chair,885.05,7,0.1,5575.82,242.18
ORD-00650,2022-09-20,Standard Class,CUST-0075,Customer_75,Consumer,Tennessee_City3,Tennessee,South,Office Supplies,Labels,Color Dot Labels,133.5,5,0.0,667.5,122.74
ORD-00136,2022-09-22,Standard Class,CUST-0028,Customer_28,Consumer,Arizona_City5,Arizona,West,Office Supplies,Labels,Name Badge,198.72,3,0.0,596.16,129.37
ORD-00746,2022-09-22,Standard Class,CUST-0192,Customer_192,Consumer,Missouri_City3,Missouri,Central,Technology,Computers,Lenovo ThinkPad,324.63,9,0.05,2775.59,737.55
ORD-00328,2022-09-24,Standard Class,CUST-0125,Customer_125,Consumer,Missouri_City4,Missouri,Central,Office Supplies,Paper,Glossy Paper,161.02,8,0.05,1223.75,173.25
ORD-00968,2022-09-25,Standard Class,CUST-0210,Customer_210,Consumer,Nevada_City4,Nevada,West,Technology,Copiers,Xerox WorkCentre,551.07,2,0.0,1102.14,267.43
ORD-00400,2022-09-26,Second Class,CUST-0100,Customer_100,Consumer,North Carolina_City3,North Carolina,South,Furniture,Bookcases,Corner Bookcase,677.75,6,0.05,3863.18,636.07
ORD-00431,2022-09-28,Standard Class,CUST-0215,Customer_215,Corporate,Florida_City2,Florida,East,Furniture,Chairs,Guest Chair,865.73,9,0.5,3895.78,202.99
ORD-00818,2022-09-29,Second Class,CUST-0140,Customer_140,Corporate,New York_City3,New York,East,Office Supplies,Paper,Recycled Paper,99.91,1,0.0,99.91,19.25
ORD-00567,2022-09-30,Standard Class,CUST-0272,Customer_272,Corporate,Nevada_City5,Nevada,West,Office Supplies,Art,Whiteboard,6.2,1,0.0,6.2,1.34
ORD-00570,2022-10-01,Standard Class,CUST-0122,Customer_122,Consumer,California_City1,California,West,Furniture,Furnishings,Rug,896.84,8,0.3,5022.3,730.77
ORD-00154,2022-10-01,First Class,CUST-0172,Customer_172,Home Office,Oregon_City5,Oregon,West,Technology,Phones,Samsung Galaxy,572.79,3,0.0,1718.37,371.92
ORD-00239,2022-10-05,First Class,CUST-0153,Customer_153,Consumer,California_City1,California,West,Furniture,Furnishings,Lamp Set,1038.04,2,0.1,1868.47,296.64
ORD-00380,2022-10-05,Second Class,CUST-0144,Customer_144,Corporate,Florida_City2,Florida,East,Technology,Phones,Google Pixel,860.87,1,0.15,731.74,185.02
ORD-00396,2022-10-05,Second Class,CUST-0023,Customer_23,Consumer,New York_City1,New York,East,Office Supplies,Storage,Filing Cabinet,66.02,8,0.0,528.16,73.9
ORD-00263,2022-10-06,Standard Class,CUST-0277,Customer_277,Consumer,Louisiana_City3,Louisiana,South,Technology,Copiers,Xerox WorkCentre,269.57,8,0.0,2156.56,358.54
ORD-00079,2022-10-07,Second Class,CUST-0063,Customer_63,Home Office,New Jersey_City2,New Jersey,East,Office Supplies,Binders,3-Ring Binder,16.84,9,0.4,90.94,15.6
ORD-00792,2022-10-07,Standard Class,CUST-0243,Customer_243,Corporate,Pennsylvania_City3,Pennsylvania,East,Office Supplies,Art,Sketch Pad,15.36,9,0.05,131.33,22.34
ORD-00074,2022-10-09,First Class,CUST-0015,Customer_15,Consumer,Missouri_City1,Missouri,Central,Office Supplies,Storage,Shelf Rack,45.7,7,0.0,319.9,70.96
ORD-00655,2022-10-09,Second Class,CUST-0294,Customer_294,Corporate,California_City3,California,West,Technology,Accessories,Keyboard Wireless,713.41,7,0.0,4993.87,709.13
ORD-00260,2022-10-10,Same Day,CUST-0283,Customer_283,Home Office,Ohio_City2,Ohio,Central,Office Supplies,Labels,Sticky Notes,8.59,5,0.0,42.95,9.69
ORD-00270,2022-10-10,Second Class,CUST-0192,Customer_192,Home Office,California_City2,California,West,Technology,Computers,Dell Laptop,213.33,8,0.0,1706.64,250.04
ORD-00893,2022-10-11,Standard Class,CUST-0038,Customer_38,Corporate,Tennessee_City5,Tennessee,South,Office Supplies,Paper,Recycled Paper,59.79,2,0.0,119.58,19.95
ORD-00462,2022-10-12,Standard Class,CUST-0273,Customer_273,Consumer,California_City1,California,West,Furniture,Furnishings,Rug,296.75,4,0.4,712.2,42.02
ORD-00865,2022-10-14,Standard Class,CUST-0089,Customer_89,Consumer,Pennsylvania_City4,Pennsylvania,East,Technology,Computers,MacBook Pro,749.67,7,0.1,4722.92,1007.87
ORD-00483,2022-10-17,Standard Class,CUST-0144,Customer_144,Consumer,Arizona_City4,Arizona,West,Furniture,Tables,Conference Table,187.35,8,0.1,1348.92,146.09
ORD-00781,2022-10-20,Standard Class,CUST-0289,Customer_289,Consumer,Arizona_City4,Arizona,West,Technology,Phones,Google Pixel,895.56,5,0.15,3806.13,853.85
ORD-00858,2022-10-22,Standard Class,CUST-0005,Customer_5,Consumer,Ohio_City4,Ohio,Central,Technology,Copiers,HP LaserJet,1386.7,8,0.0,11093.6,2091.38
ORD-00417,2022-10-22,Second Class,CUST-0033,Customer_33,Home Office,Ohio_City2,Ohio,Central,Office Supplies,Paper,Glossy Paper,64.39,4,0.1,231.8,39.51
ORD-00603,2022-10-23,First Class,CUST-0177,Customer_177,Corporate,Ohio_City5,Ohio,Central,Furniture,Furnishings,Curtains,1026.65,4,0.15,3490.61,558.13
ORD-00760,2022-10-23,Same Day,CUST-0025,Customer_25,Consumer,North Carolina_City3,North Carolina,South,Office Supplies,Art,Whiteboard,78.89,9,0.0,710.01,119.38
ORD-00794,2022-10-25,Standard Class,CUST-0040,Customer_40,Consumer,Pennsylvania_City5,Pennsylvania,East,Office Supplies,Labels,Color Dot Labels,165.05,7,0.1,1039.82,162.37
ORD-00131,2022-10-26,Standard Class,CUST-0170,Customer_170,Corporate,California_City2,California,West,Furniture,Bookcases,Oak Bookcase,536.8,5,0.0,2684.0,213.33
ORD-00909,2022-10-27,First Class,CUST-0157,Customer_157,Consumer,Oregon_City3,Oregon,West,Office Supplies,Binders,Presentation Folder,33.29,6,0.0,199.74,21.72
ORD-00070,2022-10-27,First Class,CUST-0252,Customer_252,Consumer,Pennsylvania_City5,Pennsylvania,East,Technology,Accessories,Keyboard Wireless,786.17,6,0.15,4009.47,981.91
ORD-00614,2022-10-28,Second Class,CUST-0197,Customer_197,Corporate,Michigan_City5,Michigan,Central,Office Supplies,Binders,Presentation Folder,51.34,3,0.2,123.22,17.65
ORD-00402,2022-10-31,Standard Class,CUST-0180,Customer_180,Consumer,Michigan_City4,Michigan,Central,Furniture,Bookcases,Oak Bookcase,965.61,4,0.05,3669.32,563.46
